"VARIANT","REGION","HABPVR","PVCODE","PVREF"
"NC",6,"CHS331","CHS224","639"
"NC",6,"CHS331","CHS225","626"
"NC",6,"CHS331","CHS225","639"
"NC",6,"CHS331","CHS226","626"
"NC",6,"CHS331","CHS226","639"
"NC",6,"CHS331","CHS227","626"
"NC",6,"CHS331","CHS227","639"
"NC",6,"CHS331","CHS228","647"
"NC",6,"CHS331","CHS228","650"
"NC",6,"CHS331","CHS230","648"
"NC",6,"CHS331","CHS230","650"
"NC",6,"CHS331","CHS231","648"
"NC",6,"CHS331","CHS231","650"
"NC",6,"CHS331","CHS232","647"
"NC",6,"CHS131","CHS251","621"
"NC",6,"CHS131","CHS251","639"
"NC",6,"CHS331","CHS3","639"
"NC",6,"CHS331","CHS311","639"
"NC",6,"CHS331","CHS312","639"
"NC",6,"CHS331","CHS313","639"
"NC",6,"CHS331","CHS314","648"
"NC",6,"CHS331","CHS314","650"
"NC",6,"CHS331","CHS319","641"
"NC",6,"CHS331","CHS320","641"
"NC",6,"CHS331","CHS321","603"
"NC",6,"CHS331","CHS321","612"
"NC",6,"CHS331","CHS321","639"
"NC",6,"CHS331","CHS322","603"
"NC",6,"CHS331","CHS322","612"
"NC",6,"CHS331","CHS322","639"
"NC",6,"CHS331","CHS322","648"
"NC",6,"CHS331","CHS323","612"
"NC",6,"CHS331","CHS323","639"
"NC",6,"CHS331","CHS323","648"
"NC",6,"CHS331","CHS324","612"
"NC",6,"CHS331","CHS324","639"
"NC",6,"CHS331","CHS324","648"
"NC",6,"CHS331","CHS325","614"
"NC",6,"CHS331","CHS325","639"
"NC",6,"CHS331","CHS326","614"
"NC",6,"CHS331","CHS326","616"
"NC",6,"CHS331","CHS326","639"
"NC",6,"CHS331","CHS326","647"
"NC",6,"CHS331","CHS327","614"
"NC",6,"CHS331","CHS327","639"
"NC",6,"CHS331","CHS328","614"
"NC",6,"CHS331","CHS328","639"
"NC",6,"CHS331","CHS329","635"
"NC",6,"CHS331","CHS329","639"
"NC",6,"CHS331","CHS331","618"
"NC",6,"CHS331","CHS331","639"
"NC",6,"CHS331","CHS332","618"
"NC",6,"CHS331","CHS332","639"
"NC",6,"CHS331","CHS333","618"
"NC",6,"CHS331","CHS333","639"
"NC",6,"CHS331","CHS334","618"
"NC",6,"CHS331","CHS334","639"
"NC",6,"CHS331","CHS335","618"
"NC",6,"CHS331","CHS335","639"
"NC",6,"CHS331","CHS350","647"
"NC",6,"CHS331","CHS350","648"
"NC",6,"CHS331","CHS350","650"
"NC",6,"CHS331","CHS351","616"
"NC",6,"CHS331","CHS351","639"
"NC",6,"CHS331","CHS352","616"
"NC",6,"CHS331","CHS352","639"
"NC",6,"CHS331","CHS353","616"
"NC",6,"CHS331","CHS353","639"
"NC",6,"CHS331","CHS354","616"
"NC",6,"CHS331","CHS354","639"
"NC",6,"CHS331","CHS354","647"
"NC",6,"CHS331","CHS355","616"
"NC",6,"CHS331","CHS355","639"
"NC",6,"CHS331","CHS355","647"
"NC",6,"CHS331","CHS356","647"
"NC",6,"CHS331","CHS356","648"
"NC",6,"CHS331","CHS356","650"
"NC",6,"CHS331","CHS357","647"
"NC",6,"CHS331","CHS357","648"
"NC",6,"CHS331","CHS357","650"
"NC",6,"CHS331","CHS4","639"
"NC",6,"CHS331","CHS411","627"
"NC",6,"CHS331","CHS411","639"
"NC",6,"CHS331","CHS420","641"
"NC",6,"CHS331","CHS421","612"
"NC",6,"CHS331","CHS421","639"
"NC",6,"CHS331","CHS421","648"
"NC",6,"CHS331","CHS422","612"
"NC",6,"CHS331","CHS422","639"
"NC",6,"CHS331","CHS422","648"
"NC",6,"CHS131","CHS423","612"
"NC",6,"CHS131","CHS423","639"
"NC",6,"CHS131","CHS423","648"
"NC",6,"CHS331","CHS5","639"
"NC",6,"CHS331","CHS511","616"
"NC",6,"CHS331","CHS511","639"
"NC",6,"CHS331","CHS512","618"
"NC",6,"CHS331","CHS512","639"
"NC",6,"CHS331","CHS513","621"
"NC",6,"CHS331","CHS513","639"
"NC",6,"CHS331","CHS514","636"
"NC",6,"CHS331","CHS514","639"
"NC",6,"CHS331","CHS521","612"
"NC",6,"CHS331","CHS521","639"
"NC",6,"CHS331","CHS521","648"
"NC",6,"CHS331","CHS522","614"
"NC",6,"CHS331","CHS522","639"
"NC",6,"CHS331","CHS522","647"
"NC",6,"CHS331","CHS523","614"
"NC",6,"CHS331","CHS523","639"
"NC",6,"CHS331","CHS524","613"
"NC",6,"CHS331","CHS524","639"
"NC",6,"CHS331","CHS525","647"
"NC",6,"CHS131","CHS6","639"
"NC",6,"CHS131","CHS609","641"
"NC",6,"CHS131","CHS610","612"
"NC",6,"CHS131","CHS610","639"
"NC",6,"CHS131","CHS610","648"
"NC",6,"CHS131","CHS611","614"
"NC",6,"CHS131","CHS611","639"
"NC",6,"CHS131","CHS611","647"
"NC",6,"CHS131","CHS612","614"
"NC",6,"CHS131","CHS612","639"
"NC",6,"CHS131","CHS613","613"
"NC",6,"CHS131","CHS613","614"
"NC",6,"CHS131","CHS613","639"
"NC",6,"CHS131","CHS613","647"
"NC",6,"CHS131","CHS614","613"
"NC",6,"CHS131","CHS614","614"
"NC",6,"CHS131","CHS614","639"
"NC",6,"CHS131","CHS614","647"
"NC",6,"CHS131","CHS615","613"
"NC",6,"CHS131","CHS615","614"
"NC",6,"CHS131","CHS615","616"
"NC",6,"CHS131","CHS615","639"
"NC",6,"CHS131","CHS615","647"
"NC",6,"CHS131","CHS616","648"
"NC",6,"CHS131","CHS616","650"
"NC",6,"CHS131","CHS621","618"
"NC",6,"CHS131","CHS621","621"
"NC",6,"CHS131","CHS621","639"
"NC",6,"CHS131","CHS622","618"
"NC",6,"CHS131","CHS622","621"
"NC",6,"CHS131","CHS622","639"
"NC",6,"CHS131","CHS623","618"
"NC",6,"CHS131","CHS623","639"
"NC",6,"CHS131","CHS624","618"
"NC",6,"CHS131","CHS624","639"
"NC",6,"CHS131","CHS625","621"
"NC",6,"CHS131","CHS625","639"
"NC",6,"CHS131","CHS626","621"
"NC",6,"CHS131","CHS626","639"
"NC",6,"CHS331","CHS7","639"
"NC",6,"CHS131","CHS711","627"
"NC",6,"CHS131","CHS711","639"
"NC",6,"CHS131","CHS8","639"
"NC",6,"CHS331","CHS821","641"
"NC",6,"CHS331","CHSC","639"
"NC",6,"CHS131","CHSD","639"
"NC",6,"CHS331","CHSF","639"
"NC",6,"CHS331","CHSM","639"
"NC",6,"","CHZ412","639"
"NC",6,"","CHZ612","639"
"NC",6,"","CJ","639"
"NC",6,"","CJC0","639"
"NC",6,"","CJC1","640"
"NC",6,"","CJG0","639"
"NC",6,"","CJG1","602"
"NC",6,"","CJG1","639"
"NC",6,"","CJG111","602"
"NC",6,"","CJG111","604"
"NC",6,"","CJG111","615"
"NC",6,"","CJG111","622"
"NC",6,"","CJG111","639"
"NC",6,"","CJG111","640"
"NC",6,"","CJG112","602"
"NC",6,"","CJG112","639"
"NC",6,"","CJG113","640"
"NC",6,"","CJG2","602"
"NC",6,"","CJG2","639"
"NC",6,"","CJRR","639"
"NC",6,"","CJRS","639"
"NC",6,"","CJRX","639"
"NC",6,"","CJS0","639"
"NC",6,"","CJS1","622"
"NC",6,"","CJS1","639"
"NC",6,"","CJS1","640"
"NC",6,"","CJS111","604"
"NC",6,"","CJS111","639"
"NC",6,"","CJS111","640"
"NC",6,"","CJS112","605"
"NC",6,"","CJS112","639"
"NC",6,"","CJS112","640"
"NC",6,"","CJS2","622"
"NC",6,"","CJS2","639"
"NC",6,"","CJS2","640"
"NC",6,"","CJS211","604"
"NC",6,"","CJS211","639"
"NC",6,"","CJS211","640"
"NC",6,"","CJS212","610"
"NC",6,"","CJS212","639"
"NC",6,"","CJS213","610"
"NC",6,"","CJS213","639"
"NC",6,"","CJS221","602"
"NC",6,"","CJS221","639"
"NC",6,"","CJS222","602"
"NC",6,"","CJS222","639"
"NC",6,"","CJS223","602"
"NC",6,"","CJS223","639"
"NC",6,"","CJS224","602"
"NC",6,"","CJS224","639"
"NC",6,"","CJS225","602"
"NC",6,"","CJS225","639"
"NC",6,"","CJS226","610"
"NC",6,"","CJS226","639"
"NC",6,"","CJS231","610"
"NC",6,"","CJS231","639"
"NC",6,"","CJS232","610"
"NC",6,"","CJS232","639"
"NC",6,"","CJS236","602"
"NC",6,"","CJS236","639"
"NC",6,"","CJS291","610"
"NC",6,"","CJS291","639"
"NC",6,"","CJS292","610"
"NC",6,"","CJS292","639"
"NC",6,"","CJS3","602"
"NC",6,"","CJS3","639"
"NC",6,"","CJS311","611"
"NC",6,"","CJS311","639"
"NC",6,"","CJS321","622"
"NC",6,"","CJS321","639"
"NC",6,"","CJS321","640"
"NC",6,"","CJS4","622"
"NC",6,"","CJS4","639"
"NC",6,"","CJS41","640"
"NC",6,"","CJS42","640"
"NC",6,"","CJS5","640"
"NC",6,"","CJS8","622"
"NC",6,"","CJS8","639"
"NC",6,"","CJS8","640"
"NC",6,"","CJS811","604"
"NC",6,"","CJS811","639"
"NC",6,"","CJS811","640"
"NC",6,"","CJSB","639"
"NC",6,"","CJSB11","610"
"NC",6,"","CJSB11","639"
"NC",6,"","CL","639"
"NC",6,"","CLC0","639"
"NC",6,"","CLC1","639"
"NC",6,"","CLC111","605"
"NC",6,"","CLC111","639"
"NC",6,"","CLC112","605"
"NC",6,"","CLC112","639"
"NC",6,"","CLC2","639"
"NC",6,"","CLC201","642"
"NC",6,"","CLC3","639"
"NC",6,"","CLC4","639"
"NC",6,"","CLC5","639"
"NC",6,"","CLC521","641"
"NC",6,"","CLC601","642"
"NC",6,"","CLC721","641"
"NC",6,"","CLF0","639"
"NC",6,"","CLF1","639"
"NC",6,"","CLF111","606"
"NC",6,"","CLF111","639"
"NC",6,"","CLF211","615"
"NC",6,"","CLF211","639"
"NC",6,"","CLF211","640"
"NC",6,"","CLG0","639"
"NC",6,"","CLG1","639"
"NC",6,"","CLG11","640"
"NC",6,"","CLG111","639"
"NC",6,"","CLG2","622"
"NC",6,"","CLG2","639"
"NC",6,"","CLG21","640"
"NC",6,"","CLG211","604"
"NC",6,"","CLG211","639"
"NC",6,"","CLG211","640"
"NC",6,"","CLG3","639"
"NC",6,"","CLG311","611"
"NC",6,"","CLG311","639"
"NC",6,"","CLG312","639"
"NC",6,"","CLG313","611"
"NC",6,"","CLG313","639"
"NC",6,"","CLG314","611"
"NC",6,"","CLG314","639"
"NC",6,"","CLG315","605"
"NC",6,"","CLG315","639"
"NC",6,"","CLG321","639"
"NC",6,"","CLG322","640"
"NC",6,"","CLG4","639"
"NC",6,"","CLG411","611"
"NC",6,"","CLG411","639"
"NC",6,"","CLG412","611"
"NC",6,"","CLG412","639"
"NC",6,"","CLG413","611"
"NC",6,"","CLG413","639"
"NC",6,"","CLG415","605"
"NC",6,"","CLG415","639"
"NC",6,"","CLH0","639"
"NC",6,"","CLH1","639"
"NC",6,"","CLH111","605"
"NC",6,"","CLH111","639"
"NC",6,"","CLM0","639"
"NC",6,"","CLM1","639"
"NC",6,"","CLM101","642"
"NC",6,"","CLM111","611"
"NC",6,"","CLM111","639"
"NC",6,"","CLM112","617"
"NC",6,"","CLM112","624"
"NC",6,"","CLM112","639"
"NC",6,"","CLM112","640"
"NC",6,"","CLM113","617"
"NC",6,"","CLM113","639"
"NC",6,"","CLM114","617"
"NC",6,"","CLM114","624"
"NC",6,"","CLM114","639"
"NC",6,"","CLM114","640"
"NC",6,"","CLM115","624"
"NC",6,"","CLM115","639"
"NC",6,"","CLM115","640"
"NC",6,"","CLM116","640"
"NC",6,"","CLM117","640"
"NC",6,"","CLM118","640"
"NC",6,"","CLM2","639"
"NC",6,"","CLM211","611"
"NC",6,"","CLM211","617"
"NC",6,"","CLM211","639"
"NC",6,"","CLM3","639"
"NC",6,"","CLM311","611"
"NC",6,"","CLM311","617"
"NC",6,"","CLM311","639"
"NC",6,"","CLM312","617"
"NC",6,"","CLM312","639"
"NC",6,"","CLM313","617"
"NC",6,"","CLM313","639"
"NC",6,"","CLM314","617"
"NC",6,"","CLM314","639"
"NC",6,"","CLM411","611"
"NC",6,"","CLM411","639"
"NC",6,"","CLM511","640"
"NC",6,"","CLM9","639"
"NC",6,"","CLM911","617"
"NC",6,"","CLM911","639"
"NC",6,"","CLRR","639"
"NC",6,"","CLRS","639"
"NC",6,"","CLRX","639"
"NC",6,"","CLS0","639"
"NC",6,"","CLS1","639"
"NC",6,"","CLS111","611"
"NC",6,"","CLS111","639"
"NC",6,"","CLS112","611"
"NC",6,"","CLS112","639"
"NC",6,"","CLS2","639"
"NC",6,"","CLS211","611"
"NC",6,"","CLS211","639"
"NC",6,"","CLS212","611"
"NC",6,"","CLS212","639"
"NC",6,"","CLS213","611"
"NC",6,"","CLS213","639"
"NC",6,"","CLS214","611"
"NC",6,"","CLS214","639"
"NC",6,"","CLS215","611"
"NC",6,"","CLS215","639"
"NC",6,"","CLS216","611"
"NC",6,"","CLS216","639"
"NC",6,"","CLS3","639"
"NC",6,"","CLS301","642"
"NC",6,"","CLS311","611"
"NC",6,"","CLS311","639"
"NC",6,"","CLS4","622"
"NC",6,"","CLS4","639"
"NC",6,"","CLS411","604"
"NC",6,"","CLS411","639"
"NC",6,"","CLS411","640"
"NC",6,"","CLS412","611"
"NC",6,"","CLS412","639"
"NC",6,"","CLS413","606"
"NC",6,"","CLS413","639"
"NC",6,"","CLS414","606"
"NC",6,"","CLS414","639"
"NC",6,"","CLS415","615"
"NC",6,"","CLS415","628"
"NC",6,"","CLS415","639"
"NC",6,"","CLS415","640"
"NC",6,"","CLS416","622"
"NC",6,"","CLS416","628"
"NC",6,"","CLS416","639"
"NC",6,"","CLS416","640"
"NC",6,"","CLS417","640"
"NC",6,"","CLS418","640"
"NC",6,"","CLS421","639"
"NC",6,"","CLS422","639"
"NC",6,"","CLS5","622"
"NC",6,"","CLS5","639"
"NC",6,"","CLS5","640"
"NC",6,"","CLS511","604"
"NC",6,"","CLS511","639"
"NC",6,"","CLS511","640"
"NC",6,"","CLS512","640"
"NC",6,"","CLS513","640"
"NC",6,"","CLS514","640"
"NC",6,"","CLS515","615"
"NC",6,"","CLS515","628"
"NC",6,"","CLS515","639"
"NC",6,"","CLS515","640"
"NC",6,"","CLS516","640"
"NC",6,"","CLS519","640"
"NC",6,"","CLS521","627"
"NC",6,"","CLS521","639"
"NC",6,"","CLS531","641"
"NC",6,"","CLS57","640"
"NC",6,"","CLS58","640"
"NC",6,"","CLS6","622"
"NC",6,"","CLS6","639"
"NC",6,"","CLS8","639"
"NC",6,"","CLS811","634"
"NC",6,"","CLS811","639"
"NC",6,"","CLS812","634"
"NC",6,"","CLS812","639"
"NC",6,"","CLS821","634"
"NC",6,"","CLS821","639"
"NC",6,"","CLS822","634"
"NC",6,"","CLS822","639"
"NC",6,"","CLS823","634"
"NC",6,"","CLS823","639"
"NC",6,"","CLS831","634"
"NC",6,"","CLS831","639"
"NC",6,"","CLS832","642"
"NC",6,"","CLS911","611"
"NC",6,"","CLS911","639"
"NC",6,"","CLSM","639"
"NC",6,"","CLX104","639"
"NC",6,"","CLX120","639"
"NC",6,"","CLX204","639"
"NC",6,"","CLX220","639"
"NC",6,"","CLX320","639"
"NC",6,"","CLX420","639"
"NC",6,"","CLX520","639"
"NC",6,"","CM","639"
"NC",6,"","CMC0","639"
"NC",6,"","CMC1","639"
"NC",6,"","CMC151","603"
"NC",6,"","CMC151","639"
"NC",6,"","CMC2","639"
"NC",6,"","CMC221","641"
"NC",6,"","CMC222","641"
"NC",6,"","CMC3","639"
"NC",6,"","CMC311","635"
"NC",6,"","CMC311","639"
"NC",6,"","CMC312","635"
"NC",6,"","CMC312","639"
"NC",6,"","CMC313","635"
"NC",6,"","CMC313","639"
"NC",6,"","CMF0","639"
"NC",6,"","CMF021","641"
"NC",6,"","CMF1","639"
"NC",6,"","CMF111","635"
"NC",6,"","CMF111","639"
"NC",6,"","CMF121","632"
"NC",6,"","CMF121","639"
"NC",6,"","CMF131","626"
"NC",6,"","CMF131","639"
"NC",6,"","CMF2","639"
"NC",6,"","CMF250","621"
"NC",6,"","CMF250","639"
"NC",6,"","CMF251","621"
"NC",6,"","CMF251","639"
"NC",6,"","CMF3","639"
"NC",6,"","CMFC","639"
"NC",6,"","CMG0","639"
"NC",6,"","CMG1","639"
"NC",6,"","CMG2","639"
"NC",6,"","CMG211","616"
"NC",6,"","CMG211","639"
"NC",6,"","CMG211","648"
"NC",6,"","CMG212","647"
"NC",6,"","CMG212","648"
"NC",6,"","CMG212","650"
"NC",6,"","CMG221","626"
"NC",6,"","CMG221","639"
"NC",6,"","CMG3","639"
"NC",6,"","CMRR","639"
"NC",6,"","CMRS","639"
"NC",6,"","CMRX","639"
"NC",6,"","CMS0","639"
"NC",6,"","CMS1","639"
"NC",6,"","CMS111","606"
"NC",6,"","CMS111","611"
"NC",6,"","CMS111","639"
"NC",6,"","CMS113","639"
"NC",6,"","CMS114","607"
"NC",6,"","CMS114","616"
"NC",6,"","CMS114","623"
"NC",6,"","CMS114","639"
"NC",6,"","CMS115","639"
"NC",6,"","CMS116","641"
"NC",6,"","CMS117","647"
"NC",6,"","CMS117","648"
"NC",6,"","CMS117","650"
"NC",6,"","CMS118","647"
"NC",6,"","CMS118","648"
"NC",6,"","CMS118","650"
"NC",6,"","CMS121","626"
"NC",6,"","CMS121","639"
"NC",6,"","CMS122","626"
"NC",6,"","CMS122","639"
"NC",6,"","CMS131","615"
"NC",6,"","CMS131","639"
"NC",6,"","CMS131","640"
"NC",6,"","CMS141","641"
"NC",6,"","CMS2","639"
"NC",6,"","CMS210","608"
"NC",6,"","CMS210","639"
"NC",6,"","CMS211","639"
"NC",6,"","CMS212","639"
"NC",6,"","CMS213","639"
"NC",6,"","CMS214","639"
"NC",6,"","CMS215","639"
"NC",6,"","CMS216","607"
"NC",6,"","CMS216","616"
"NC",6,"","CMS216","623"
"NC",6,"","CMS216","639"
"NC",6,"","CMS218","623"
"NC",6,"","CMS218","639"
"NC",6,"","CMS219","641"
"NC",6,"","CMS220","632"
"NC",6,"","CMS220","639"
"NC",6,"","CMS221","608"
"NC",6,"","CMS221","623"
"NC",6,"","CMS221","639"
"NC",6,"","CMS223","608"
"NC",6,"","CMS223","623"
"NC",6,"","CMS223","639"
"NC",6,"","CMS224","647"
"NC",6,"","CMS224","648"
"NC",6,"","CMS224","650"
"NC",6,"","CMS225","647"
"NC",6,"","CMS225","648"
"NC",6,"","CMS225","650"
"NC",6,"","CMS226","647"
"NC",6,"","CMS226","648"
"NC",6,"","CMS226","650"
"NC",6,"","CMS227","647"
"NC",6,"","CMS227","648"
"NC",6,"","CMS227","650"
"NC",6,"","CMS228","647"
"NC",6,"","CMS228","648"
"NC",6,"","CMS228","650"
"NC",6,"","CMS229","647"
"NC",6,"","CMS229","648"
"NC",6,"","CMS229","650"
"NC",6,"","CMS231","615"
"NC",6,"","CMS231","639"
"NC",6,"","CMS231","640"
"NC",6,"","CMS241","618"
"NC",6,"","CMS241","621"
"NC",6,"","CMS241","639"
"NC",6,"","CMS242","618"
"NC",6,"","CMS242","639"
"NC",6,"","CMS243","618"
"NC",6,"","CMS243","639"
"NC",6,"","CMS244","618"
"NC",6,"","CMS244","621"
"NC",6,"","CMS244","639"
"NC",6,"","CMS245","618"
"NC",6,"","CMS245","621"
"NC",6,"","CMS245","639"
"NC",6,"","CMS246","621"
"NC",6,"","CMS246","639"
"NC",6,"","CMS250","621"
"NC",6,"","CMS250","639"
"NC",6,"","CMS251","621"
"NC",6,"","CMS251","639"
"NC",6,"","CMS252","621"
"NC",6,"","CMS252","639"
"NC",6,"","CMS253","621"
"NC",6,"","CMS253","639"
"NC",6,"","CMS254","621"
"NC",6,"","CMS254","639"
"NC",6,"","CMS255","621"
"NC",6,"","CMS255","639"
"NC",6,"","CMS256","626"
"NC",6,"","CMS256","639"
"NC",6,"","CMS257","626"
"NC",6,"","CMS257","639"
"NC",6,"","CMS258","626"
"NC",6,"","CMS258","639"
"NC",6,"","CMS259","626"
"NC",6,"","CMS259","639"
"NC",6,"","CMS3","639"
"NC",6,"","CMS311","618"
"NC",6,"","CMS311","639"
"NC",6,"","CMS312","618"
"NC",6,"","CMS312","639"
"NC",6,"","CMS323","639"
"NC",6,"","CMS350","621"
"NC",6,"","CMS350","639"
"NC",6,"","CMS351","621"
"NC",6,"","CMS351","639"
"NC",6,"","CMS352","621"
"NC",6,"","CMS352","639"
"NC",6,"","CMS353","621"
"NC",6,"","CMS353","639"
"NC",6,"","CMS354","626"
"NC",6,"","CMS354","639"
"NC",6,"","CMS355","626"
"NC",6,"","CMS355","639"
"NC",6,"","CMS356","626"
"NC",6,"","CMS356","639"
"NC",6,"","CMS4","639"
"NC",6,"","CMS450","621"
"NC",6,"","CMS450","639"
"NC",6,"","CMS5","639"
"NC",6,"","CMS6","639"
"NC",6,"","CMS611","639"
"NC",6,"","CMS612","616"
"NC",6,"","CMS612","623"
"NC",6,"","CMS612","639"
"NC",6,"","CMS613","647"
"NC",6,"","CMS613","648"
"NC",6,"","CMS613","650"
"NC",6,"","CMS621","641"
"NC",6,"","CMSC","639"
"NC",6,"CPG141","CP","639"
"NC",6,"CPG141","CPC0","639"
"NC",6,"CPG141","CPC1","639"
"NC",6,"CPG141","CPC121","641"
"NC",6,"CPG141","CPC122","641"
"NC",6,"CPG141","CPC123","641"
"NC",6,"CPG141","CPC2","639"
"NC",6,"CPG141","CPC211","605"
"NC",6,"CPG141","CPC211","639"
"NC",6,"CPG141","CPC212","640"
"NC",6,"CPG141","CPC3","639"
"NC",6,"CPG141","CPC4","639"
"NC",6,"CPG141","CPC421","641"
"NC",6,"CPG141","CPC422","641"
"NC",6,"CPG141","CPC423","641"
"NC",6,"CPG141","CPC424","641"
"NC",6,"CPG141","CPC425","641"
"NC",6,"CPG141","CPC5","639"
"NC",6,"CPG141","CPC6","639"
"NC",6,"CPG141","CPC611","635"
"NC",6,"CPG141","CPC611","639"
"NC",6,"CPG141","CPC612","635"
"NC",6,"CPG141","CPC612","639"
"NC",6,"CPG141","CPC613","635"
"NC",6,"CPG141","CPC613","639"
"NC",6,"CPG141","CPC614","635"
"NC",6,"CPG141","CPC614","639"
"NC",6,"CPG141","CPC621","641"
"NC",6,"CPG141","CPF0","639"
"NC",6,"CPG141","CPF111","605"
"NC",6,"CPG141","CPF111","611"
"NC",6,"CPG141","CPF111","639"
"NC",6,"CPG141","CPF121","635"
"NC",6,"CPG141","CPF121","639"
"NC",6,"CPG141","CPF131","635"
"NC",6,"CPG141","CPG0","639"
"NC",6,"CPG141","CPG1","639"
"NC",6,"CPG141","CPG111","604"
"NC",6,"CPG141","CPG111","622"
"NC",6,"CPG141","CPG111","639"
"NC",6,"CPG141","CPG111","640"
"NC",6,"CPG141","CPG112","604"
"NC",6,"CPG141","CPG112","622"
"NC",6,"CPG141","CPG112","639"
"NC",6,"CPG141","CPG112","640"
"NC",6,"CPG141","CPG121","631"
"NC",6,"CPG141","CPG121","632"
"NC",6,"CPG141","CPG121","638"
"NC",6,"CPG141","CPG121","639"
"NC",6,"CPG141","CPG122","631"
"NC",6,"CPG141","CPG122","632"
"NC",6,"CPG141","CPG122","638"
"NC",6,"CPG141","CPG122","639"
"NC",6,"CPG141","CPG123","632"
"NC",6,"CPG141","CPG123","639"
"NC",6,"CPG141","CPG124","639"
"NC",6,"CPG141","CPG131","615"
"NC",6,"CPG141","CPG131","639"
"NC",6,"CPG141","CPG131","640"
"NC",6,"CPG141","CPG132","615"
"NC",6,"CPG141","CPG132","639"
"NC",6,"CPG141","CPG132","640"
"NC",6,"CPG141","CPG133","639"
"NC",6,"CPG141","CPG134","639"
"NC",6,"CPG141","CPG141","626"
"NC",6,"CPG141","CPG141","639"
"NC",6,"CPG141","CPG142","626"
"NC",6,"CPG141","CPG142","639"
"NC",6,"CPG141","CPG151","638"
"NC",6,"CPG141","CPG2","639"
"NC",6,"CPG141","CPG212","611"
"NC",6,"CPG141","CPG212","639"
"NC",6,"CPG141","CPG221","622"
"NC",6,"CPG141","CPG221","639"
"NC",6,"CPG141","CPG221","640"
"NC",6,"CPG141","CPG222","622"
"NC",6,"CPG141","CPG222","639"
"NC",6,"CPG141","CPG222","640"
"NC",6,"CPG141","CPG231","626"
"NC",6,"CPG141","CPG231","639"
"NC",6,"CPG141","CPG3","639"
"NC",6,"CDC511","CPG311","639"
"NC",6,"CPG141","CPG6","639"
"NC",6,"CPG141","CPH0","639"
"NC",6,"CPG141","CPH1","639"
"NC",6,"CPG141","CPH2","639"
"NC",6,"CPG141","CPH211","619"
"NC",6,"CPG141","CPH211","639"
"NC",6,"CPG141","CPH212","619"
"NC",6,"CPG141","CPH212","639"
"NC",6,"CPG141","CPH221","641"
"NC",6,"CPG141","CPH3","639"
"NC",6,"CPG141","CPH311","605"
"NC",6,"CPG141","CPH311","639"
"NC",6,"CPG141","CPH4","639"
"NC",6,"CPG141","CPM0","639"
"NC",6,"CPG141","CPM1","639"
"NC",6,"CPG141","CPM111","604"
"NC",6,"CPG141","CPM111","639"
"NC",6,"CPG141","CPM111","640"
"NC",6,"CPG141","CPM112","624"
"NC",6,"CPG141","CPM112","639"
"NC",6,"CPG141","CPM112","640"
"NC",6,"CDC511","CPRR","639"
"NC",6,"CDC511","CPRS","639"
"NC",6,"CDC511","CPRX","639"
"NC",6,"CDC511","CPS0","639"
"NC",6,"CDC511","CPS1","622"
"NC",6,"CPG141","CPS1","639"
"NC",6,"CDC511","CPS111","606"
"NC",6,"CDC511","CPS111","611"
"NC",6,"CDC511","CPS111","639"
"NC",6,"CDC511","CPS112","611"
"NC",6,"CDC511","CPS112","639"
"NC",6,"CPG141","CPS121","605"
"NC",6,"CPG141","CPS121","639"
"NC",6,"CPG141","CPS131","622"
"NC",6,"CPG141","CPS131","639"
"NC",6,"CPG141","CPS131","640"
"NC",6,"CPG141","CPS132","640"
"NC",6,"CPG141","CPS2","639"
"NC",6,"CPG141","CPS211","605"
"NC",6,"CPG141","CPS211","606"
"NC",6,"CPG141","CPS211","610"
"NC",6,"CPG141","CPS211","611"
"NC",6,"CPG141","CPS211","639"
"NC",6,"CDC511","CPS212","606"
"NC",6,"CDC511","CPS212","611"
"NC",6,"CDC511","CPS212","639"
"NC",6,"CDC511","CPS213","611"
"NC",6,"CDC511","CPS213","639"
"NC",6,"CDC511","CPS214","611"
"NC",6,"CDC511","CPS214","639"
"NC",6,"CDC511","CPS215","611"
"NC",6,"CDC511","CPS215","639"
"NC",6,"CPG141","CPS216","611"
"NC",6,"CPG141","CPS216","639"
"NC",6,"CPG141","CPS217","605"
"NC",6,"CPG141","CPS217","611"
"NC",6,"CPG141","CPS217","639"
"NC",6,"CPG141","CPS218","611"
"NC",6,"CPG141","CPS218","639"
"NC",6,"CPG141","CPS221","604"
"NC",6,"CPG141","CPS221","622"
"NC",6,"CPG141","CPS221","639"
"NC",6,"CPG141","CPS221","640"
"NC",6,"CPG141","CPS222","622"
"NC",6,"CPG141","CPS222","639"
"NC",6,"CPG141","CPS222","640"
"NC",6,"CPG141","CPS223","639"
"NC",6,"CPG141","CPS224","639"
"NC",6,"CPG141","CPS226","622"
"NC",6,"CPG141","CPS226","639"
"NC",6,"CPG141","CPS226","640"
"NC",6,"CPG141","CPS227","631"
"NC",6,"CDC511","CPS227","632"
"NC",6,"CDC511","CPS227","635"
"NC",6,"CDC511","CPS227","638"
"NC",6,"CDC511","CPS227","639"
"NC",6,"CDC511","CPS228","631"
"NC",6,"CDC511","CPS228","635"
"NC",6,"CDC511","CPS228","639"
"NC",6,"CDC511","CPS229","631"
"NC",6,"CDC511","CPS229","640"
"NC",6,"CDC511","CPS231","615"
"NC",6,"CDC511","CPS231","639"
"NC",6,"CDC511","CPS231","640"
